Data;Cod articol;Denumire articol;Locatie sursa;Locatie destinatie;Palet sursa;Palet destinatie;Numar comanda;Depozit;Partener;Tip operatiune;Cantitate;Persoana;Cod-motiv;Document intrare;Document comanda;Lot;UM;Proprietar;Detalii
29/04/2026 23:18:28;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031530_DC;Depozit Principal;;Ajustare negativa;-1088;Andrei Bodirlau;PRODUCTION-IN;0031530_DC;0031530_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031530_DC
29/04/2026 21:07:01;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031532_AE;Depozit Principal;;Ajustare negativa;-1605.8;Andrei Bodirlau;PRODUCTION-IN;0031532_AE;0031532_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031532_AE
29/04/2026 21:22:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031534_DC;Depozit Principal;;Ajustare negativa;-798;Andrei Bodirlau;PRODUCTION-IN;0031534_DC;0031534_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031534_DC
29/04/2026 21:56:46;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031536_DC;Depozit Principal;;Ajustare negativa;-40.8;Andrei Bodirlau;PRODUCTION-IN;0031536_DC;0031536_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031536_DC
29/04/2026 22:20:31;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031538_AE;Depozit Principal;;Ajustare negativa;-12.24;Andrei Bodirlau;PRODUCTION-IN;0031538_AE;0031538_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031538_AE
29/04/2026 23:00:30;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031540_DC;Depozit Principal;;Ajustare negativa;-1045;Andrei Bodirlau;PRODUCTION-IN;0031540_DC;0031540_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031540_DC
29/04/2026 23:23:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031542_AE;Depozit Principal;;Ajustare negativa;-112.2;Andrei Bodirlau;PRODUCTION-IN;0031542_AE;0031542_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031542_AE
30/04/2026 00:46:58;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031544_AE;Depozit Principal;;Ajustare negativa;-883.5;Andrei Bodirlau;PRODUCTION-IN;0031544_AE;0031544_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031544_AE
30/04/2026 01:33:49;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031546_DC;Depozit Principal;;Ajustare negativa;-1341.9;Andrei Bodirlau;PRODUCTION-IN;0031546_DC;0031546_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031546_DC
30/04/2026 01:21:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031548_AE;Depozit Principal;;Ajustare negativa;-750.5;Andrei Bodirlau;PRODUCTION-IN;0031548_AE;0031548_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031548_AE
30/04/2026 01:54:42;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031550_DC;Depozit Principal;;Ajustare negativa;-408.5;Andrei Bodirlau;PRODUCTION-IN;0031550_DC;0031550_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031550_DC
30/04/2026 09:17:30;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031552_DC;Depozit Principal;;Ajustare negativa;-1026;Razvan Nistor;PRODUCTION-IN;0031552_DC;0031552_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031552_DC
30/04/2026 13:18:25;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031554_DC;Depozit Principal;;Ajustare negativa;-2475.2;Razvan Nistor;PRODUCTION-IN;0031554_DC;0031554_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031554_DC
30/04/2026 08:40:46;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031556_FL;Depozit Principal;;Ajustare negativa;-85.5;Razvan Nistor;PRODUCTION-IN;0031556_FL;0031556_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031556_FL
30/04/2026 08:45:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031558_FL;Depozit Principal;;Ajustare negativa;-19;Razvan Nistor;PRODUCTION-IN;0031558_FL;0031558_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031558_FL
30/04/2026 08:49:30;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031560_DC;Depozit Principal;;Ajustare negativa;-47.5;Razvan Nistor;PRODUCTION-IN;0031560_DC;0031560_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031560_DC
30/04/2026 08:52:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031563_EV;Depozit Principal;;Ajustare negativa;-9.5;Razvan Nistor;PRODUCTION-IN;0031563_EV;0031563_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031563_EV
30/04/2026 16:06:05;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031565_AE;Depozit Principal;;Ajustare negativa;-1301.5;Razvan Nistor;PRODUCTION-IN;0031565_AE;0031565_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031565_AE
30/04/2026 12:50:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031567_DC;Depozit Principal;;Ajustare negativa;-52.5;Razvan Nistor;PRODUCTION-IN;0031567_DC;0031567_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031567_DC
30/04/2026 11:50:31;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031569_DC;Depozit Principal;;Ajustare negativa;-134.4;Razvan Nistor;PRODUCTION-IN;0031569_DC;0031569_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031569_DC
30/04/2026 11:52:58;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031571_EV;Depozit Principal;;Ajustare negativa;-47.5;Razvan Nistor;PRODUCTION-IN;0031571_EV;0031571_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031571_EV
30/04/2026 12:13:11;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031573_DC;Depozit Principal;;Ajustare negativa;-27;Razvan Nistor;PRODUCTION-IN;0031573_DC;0031573_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031573_DC
30/04/2026 12:13:54;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031575_EV;Depozit Principal;;Ajustare negativa;-19;Razvan Nistor;PRODUCTION-IN;0031575_EV;0031575_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031575_EV
30/04/2026 12:24:40;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031577_DC;Depozit Principal;;Ajustare negativa;-130.2;Razvan Nistor;PRODUCTION-IN;0031577_DC;0031577_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031577_DC
30/04/2026 12:21:31;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031579_DC;Depozit Principal;;Ajustare negativa;-73.5;Razvan Nistor;PRODUCTION-IN;0031579_DC;0031579_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031579_DC
30/04/2026 15:49:53;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031581_DC;Depozit Principal;;Ajustare negativa;-2479.5;Razvan Nistor;PRODUCTION-IN;0031581_DC;0031581_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031581_DC
30/04/2026 15:40:59;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031583_AE;Depozit Principal;;Ajustare negativa;-171.36;Razvan Nistor;PRODUCTION-IN;0031583_AE;0031583_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031583_AE
30/04/2026 14:25:34;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031585_FL;Depozit Principal;;Ajustare negativa;-12.6;Razvan Nistor;PRODUCTION-IN;0031585_FL;0031585_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031585_FL
30/04/2026 14:39:03;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031589_EV;Depozit Principal;;Ajustare negativa;-38;Razvan Nistor;PRODUCTION-IN;0031589_EV;0031589_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031589_EV
30/04/2026 15:03:44;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031591_DC;Depozit Principal;;Ajustare negativa;-136;Razvan Nistor;PRODUCTION-IN;0031591_DC;0031591_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031591_DC
30/04/2026 16:24:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031593_DC;Depozit Principal;;Ajustare negativa;-114.24;Razvan Nistor;PRODUCTION-IN;0031593_DC;0031593_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031593_DC
30/04/2026 15:18:47;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031595_AE;Depozit Principal;;Ajustare negativa;-180.5;Razvan Nistor;PRODUCTION-IN;0031595_AE;0031595_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031595_AE
30/04/2026 15:23:03;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031597_EV;Depozit Principal;;Ajustare negativa;-38;Razvan Nistor;PRODUCTION-IN;0031597_EV;0031597_EV;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: EVICERARE 0031597_EV
30/04/2026 15:27:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031599_DC;Depozit Principal;;Ajustare negativa;-9.5;Razvan Nistor;PRODUCTION-IN;0031599_DC;0031599_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031599_DC
30/04/2026 20:11:14;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031601_DC;Depozit Principal;;Ajustare negativa;-451.5;Andrei Bodirlau;PRODUCTION-IN;0031601_DC;0031601_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031601_DC
30/04/2026 17:44:42;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031608_DC;Depozit Principal;;Ajustare negativa;-112.2;Andrei Bodirlau;PRODUCTION-IN;0031608_DC;0031608_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031608_DC
30/04/2026 17:45:57;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031610_DC;Depozit Principal;;Ajustare negativa;-71.4;Andrei Bodirlau;PRODUCTION-IN;0031610_DC;0031610_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031610_DC
30/04/2026 23:09:10;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031612_AE;Depozit Principal;;Ajustare negativa;-756;Andrei Bodirlau;PRODUCTION-IN;0031612_AE;0031612_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031612_AE
30/04/2026 23:09:33;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031612_AE;Depozit Principal;;Ajustare negativa;-6048;Andrei Bodirlau;PRODUCTION-IN;0031612_AE;0031612_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031612_AE
30/04/2026 23:09:39;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031612_AE;Depozit Principal;;Ajustare negativa;-6048;Andrei Bodirlau;PRODUCTION-IN;0031612_AE;0031612_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031612_AE
30/04/2026 23:55:46;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031617_DC;Depozit Principal;;Ajustare negativa;-552.3;Andrei Bodirlau;PRODUCTION-IN;0031617_DC;0031617_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031617_DC
30/04/2026 22:09:21;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031621_FL;Depozit Principal;;Ajustare negativa;-1;Andrei Bodirlau;PRODUCTION-IN;0031621_FL;0031621_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031621_FL
30/04/2026 23:23:17;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031623_AE;Depozit Principal;;Ajustare negativa;-408;Andrei Bodirlau;PRODUCTION-IN;0031623_AE;0031623_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031623_AE
30/04/2026 23:23:17;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031623_AE;Depozit Principal;;Ajustare negativa;-408;Andrei Bodirlau;PRODUCTION-IN;0031623_AE;0031623_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031623_AE
30/04/2026 23:23:19;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031623_AE;Depozit Principal;;Ajustare negativa;-50.4;Andrei Bodirlau;PRODUCTION-IN;0031623_AE;0031623_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031623_AE
01/05/2026 01:20:53;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031625_AE;Depozit Principal;;Ajustare negativa;-1700;Andrei Bodirlau;PRODUCTION-IN;0031625_AE;0031625_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031625_AE
01/05/2026 01:20:53;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031625_AE;Depozit Principal;;Ajustare negativa;-1700;Andrei Bodirlau;PRODUCTION-IN;0031625_AE;0031625_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031625_AE
01/05/2026 01:20:55;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031625_AE;Depozit Principal;;Ajustare negativa;-210;Andrei Bodirlau;PRODUCTION-IN;0031625_AE;0031625_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031625_AE
01/05/2026 01:36:55;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031627_DC;Depozit Principal;;Ajustare negativa;-210;Andrei Bodirlau;PRODUCTION-IN;0031627_DC;0031627_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031627_DC
01/05/2026 01:23:51;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031629_DC;Depozit Principal;;Ajustare negativa;-3.06;Andrei Bodirlau;PRODUCTION-IN;0031629_DC;0031629_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031629_DC
01/05/2026 02:10:45;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031631_AE;Depozit Principal;;Ajustare negativa;-71.4;Andrei Bodirlau;PRODUCTION-IN;0031631_AE;0031631_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031631_AE
01/05/2026 02:05:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031633_DC;Depozit Principal;;Ajustare negativa;-109.2;Andrei Bodirlau;PRODUCTION-IN;0031633_DC;0031633_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031633_DC
01/05/2026 12:53:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031635_AE;Depozit Principal;;Ajustare negativa;-91.8;Razvan Nistor;PRODUCTION-IN;0031635_AE;0031635_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031635_AE
01/05/2026 07:18:53;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031637_FL;Depozit Principal;;Ajustare negativa;-66.5;Razvan Nistor;PRODUCTION-IN;0031637_FL;0031637_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031637_FL
01/05/2026 07:22:53;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031639_AE;Depozit Principal;;Ajustare negativa;-11.55;Razvan Nistor;PRODUCTION-IN;0031639_AE;0031639_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031639_AE
01/05/2026 14:49:10;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031641_AE;Depozit Principal;;Ajustare negativa;-768.6;Razvan Nistor;PRODUCTION-IN;0031641_AE;0031641_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031641_AE
01/05/2026 14:53:24;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031641_AE;Depozit Principal;;Ajustare negativa;-6222;Razvan Nistor;PRODUCTION-IN;0031641_AE;0031641_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031641_AE
01/05/2026 14:53:37;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031641_AE;Depozit Principal;;Ajustare negativa;-6222;Razvan Nistor;PRODUCTION-IN;0031641_AE;0031641_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031641_AE
01/05/2026 08:04:48;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031643_FL;Depozit Principal;;Ajustare negativa;-19;Razvan Nistor;PRODUCTION-IN;0031643_FL;0031643_FL;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: FILETARE 0031643_FL
01/05/2026 08:10:41;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031645_DC;Depozit Principal;;Ajustare negativa;-28.5;Razvan Nistor;PRODUCTION-IN;0031645_DC;0031645_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031645_DC
01/05/2026 08:23:25;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031647_DC;Depozit Principal;;Ajustare negativa;-380.8;Razvan Nistor;PRODUCTION-IN;0031647_DC;0031647_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031647_DC
01/05/2026 08:54:01;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031649_DC;Depozit Principal;;Ajustare negativa;-89.6;Razvan Nistor;PRODUCTION-IN;0031649_DC;0031649_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031649_DC
01/05/2026 09:06:05;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031651_DC;Depozit Principal;;Ajustare negativa;-9.6;Razvan Nistor;PRODUCTION-IN;0031651_DC;0031651_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031651_DC
01/05/2026 09:08:35;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031653_DC;Depozit Principal;;Ajustare negativa;-137.6;Razvan Nistor;PRODUCTION-IN;0031653_DC;0031653_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031653_DC
01/05/2026 09:39:56;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031655_DC;Depozit Principal;;Ajustare negativa;-54.6;Razvan Nistor;PRODUCTION-IN;0031655_DC;0031655_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031655_DC
01/05/2026 10:04:12;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031657_DC;Depozit Principal;;Ajustare negativa;-115.5;Razvan Nistor;PRODUCTION-IN;0031657_DC;0031657_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031657_DC
01/05/2026 12:27:17;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031659_DC;Depozit Principal;;Ajustare negativa;-35.7;Razvan Nistor;PRODUCTION-IN;0031659_DC;0031659_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031659_DC
01/05/2026 12:23:28;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031661_DC;Depozit Principal;;Ajustare negativa;-113.4;Razvan Nistor;PRODUCTION-IN;0031661_DC;0031661_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031661_DC
01/05/2026 12:17:39;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031663_AE;Depozit Principal;;Ajustare negativa;-52.5;Razvan Nistor;PRODUCTION-IN;0031663_AE;0031663_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031663_AE
01/05/2026 12:49:27;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031665_AE;Depozit Principal;;Ajustare negativa;-10.5;Razvan Nistor;PRODUCTION-IN;0031665_AE;0031665_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031665_AE
01/05/2026 13:18:07;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031667_AE;Depozit Principal;;Ajustare negativa;-994.5;Razvan Nistor;PRODUCTION-IN;0031667_AE;0031667_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031667_AE
01/05/2026 13:18:07;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031667_AE;Depozit Principal;;Ajustare negativa;-994.5;Razvan Nistor;PRODUCTION-IN;0031667_AE;0031667_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031667_AE
01/05/2026 13:18:09;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031667_AE;Depozit Principal;;Ajustare negativa;-122.85;Razvan Nistor;PRODUCTION-IN;0031667_AE;0031667_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031667_AE
01/05/2026 13:15:08;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031669_DC;Depozit Principal;;Ajustare negativa;-142.5;Razvan Nistor;PRODUCTION-IN;0031669_DC;0031669_DC;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: DECONGELARE 0031669_DC
01/05/2026 21:53:30;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031671_AE;Depozit Principal;;Ajustare negativa;-1087.8;Andrei Bodirlau;PRODUCTION-IN;0031671_AE;0031671_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031671_AE
01/05/2026 21:54:18;20020;"FILM IMPRIMAT ""FRESH FISH TODAY"" PASTRAV CURCUBEU LIDL";DEPAMB;DEPAMB;;;0031671_AE;Depozit Principal;;Ajustare negativa;-8702.4;Andrei Bodirlau;PRODUCTION-IN;0031671_AE;0031671_AE;12.02.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031671_AE
01/05/2026 21:54:28;40021;ETICHETE IMPRIMATE 90*60MM PASTRAV CURCUBEU LIDL;DEPAMB;DEPAMB;;;0031671_AE;Depozit Principal;;Ajustare negativa;-8702.4;Andrei Bodirlau;PRODUCTION-IN;0031671_AE;0031671_AE;260430;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031671_AE
01/05/2026 13:50:29;40003;ETICHETE DIRECT TERMICE 90x60MM;DEPAMB;DEPAMB;;;0031673_AE;Depozit Principal;;Ajustare negativa;-10.5;Razvan Nistor;PRODUCTION-IN;0031673_AE;0031673_AE;31.03.26;BUCATA;Oceanis Seafood Europa S.R.L.;Order production number: AMBALARE - ETICHETARE 0031673_AE
